_id,job_id,title,description,employment_type,hiring_organization,categories,apply_url,create_date,update_date,processed_at,location.street_address,location.city,location.state,location.country_code,location.postal_code,location.latitude,location.longitude
67ec627061f62f0eb5be5809,USA4569S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA4569S164&lang=en,2021-07-24T21:07:45+0000,2024-01-22T08:31:20+0000,2025-04-01T22:02:24.449095,2117 W WASHINGTON ST,Indianapolis,Indiana,US,46222,39.765968,-86.19744329999999
67ec627061f62f0eb5be580a,USA6107S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6107S164&lang=en,2021-07-24T21:11:17+0000,2024-01-22T08:12:24+0000,2025-04-01T22:02:24.453515,9639 HWY 242,Conroe,Texas,US,77385,30.2090735,-95.4291645
67ec627061f62f0eb5be580b,USA6229S135,Shift Supervisor (Full-Time),"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6229S135&lang=en,2021-07-24T22:25:07+0000,2024-01-22T08:17:22+0000,2025-04-01T22:02:24.457556,713 N 16TH ST,Phoenix,Arizona,US,85006,33.4563884,-112.0471713
67ec627061f62f0eb5be580c,USA3258S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA3258S164&lang=en,2021-07-24T21:53:34+0000,2024-01-22T08:17:26+0000,2025-04-01T22:02:24.461624,2180 E BROADWAY BL,Tucson,Arizona,US,85719,32.2203969,-110.9398129
67ec627061f62f0eb5be580d,USA3177S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA3177S164&lang=en,2021-07-24T21:15:38+0000,2024-01-22T08:17:17+0000,2025-04-01T22:02:24.466833,1204 E 1ST ST,Vidalia,Georgia,US,30474,32.2124741,-82.3981931
67ec627061f62f0eb5be580e,USA1814S135,Shift Supervisor (Full-Time),"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA1814S135&lang=en,2019-01-02T21:05:37+0000,2024-01-22T08:23:17+0000,2025-04-01T22:02:24.471156,1307 N SALISBURY B,Salisbury,Maryland,US,21801,38.3783783,-75.5897811
67ec627061f62f0eb5be580f,USA5247S135P,Shift Supervisor (Part-Time),"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",PART_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA5247S135P&lang=en,2021-07-24T22:40:39+0000,2024-01-22T07:57:12+0000,2025-04-01T22:02:24.475006,2555 W TOUHY AVE,Chicago,Illinois,US,60645,42.0119394,-87.6936955
67ec627061f62f0eb5be5810,USA2443S135P,Shift Supervisor (Part-Time),"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",PART_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2443S135P&lang=en,2021-07-24T22:40:41+0000,2024-01-22T08:04:28+0000,2025-04-01T22:02:24.478979,901 SUMMIT AVE,Greensboro,North Carolina,US,27405,36.08425890000001,-79.77796219999999
67ec627061f62f0eb5be5811,USA2759S135,Shift Supervisor (Full-Time),"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2759S135&lang=en,2021-07-24T21:50:53+0000,2024-01-22T07:49:15+0000,2025-04-01T22:02:24.484352,970 N PINAL AVE,Casa Grande,Arizona,US,85122,32.8823115,-111.7566685
67ec627061f62f0eb5be5812,USA1392S135P,Shift Supervisor (Part-Time),"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",PART_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA1392S135P&lang=en,2021-07-24T22:29:14+0000,2024-01-22T07:40:29+0000,2025-04-01T22:02:24.488228,912 E UNIVERSITY,Edinburg,Texas,US,78539,26.2997343,-98.1529322
67ec627061f62f0eb5be5813,USA2760S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2760S164&lang=en,2021-07-24T22:27:10+0000,2024-01-22T07:40:40+0000,2025-04-01T22:02:24.492360,5115 W GLENDALE,Glendale,Arizona,US,85301,33.5371157,-112.169573
67ec627061f62f0eb5be5814,USA0578S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA0578S164&lang=en,2021-07-24T21:52:12+0000,2024-01-22T07:40:40+0000,2025-04-01T22:02:24.497030,420 NO COUNTY RD W,Odessa,Texas,US,79763,31.838676,-102.3878941
67ec627061f62f0eb5be5815,USA2736S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2736S164&lang=en,2021-07-24T22:14:32+0000,2024-01-22T07:17:06+0000,2025-04-01T22:02:24.501679,7330 W INDIAN SCHO,Phoenix,Arizona,US,85033,33.4951995,-112.2175842
67ec627061f62f0eb5be5816,USA6637S135P,Shift Supervisor (Part-Time),"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",PART_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6637S135P&lang=en,2021-07-24T22:50:46+0000,2024-01-22T07:03:57+0000,2025-04-01T22:02:24.505771,PR2 KM 159,Mayaguez,Puerto Rico,PR,00682,18.2023894,-67.1473285
67ec627061f62f0eb5be5817,USA2193S135,Shift Supervisor (Full-Time),"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",FULL_TIME,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2193S135&lang=en,2021-07-24T21:55:16+0000,2023-12-10T05:22:20+0000,2025-04-01T22:02:24.509627,3434 PLAINFIELD AV,Northview,Michigan,US,49525,43.0255749,-85.6319504
67ec627061f62f0eb5be5818,210000YW,Retail Sales Associate (Overnight),"Position Summary AutoZone's Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",,,Stores - Retail,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=210000YW&lang=en,2021-07-24T22:33:57+0000,2023-12-10T05:53:45+0000,2025-04-01T22:02:24.514674,333 E. SOUTHERN AVE,Mesa,Arizona,US,85210,33.3930014,-111.8237007
